Key,Student_ID,Question_ID,Source_Data,Chosen_Option,Reasoning_ID,Reasoning,Score
Pulley9-10-230_q13,Pulley9-10-230,q13,Pulley_Post_Y2,4,q13a,Compound pulleys give the most mechanical advantage.,1
Pulley9-10-230_q14,Pulley9-10-230,q14,Pulley_Post_Y2,2,q14a,More pulleys create more mechanical advantage.,0
Pulley9-10-23_q3a,Pulley9-10-23,q3a,Pulley_Post_Y2,1,q3b,the distance would increase because the less applied force you use the greater the distace pulled will be.,1
Pulley9-10-23_q3c,Pulley9-10-23,q3c,Pulley_Post_Y2,2,q3d,the single movable would decrease because the more string you need to pull the less applied force you need to apply and the  fixed pullley would have more applied force and less distance needed to pull.,2
Pulley9-10-23_q4,Pulley9-10-23,q4,Pulley_Post_Y2,1,q4a,a well oiled pulley would usse less applied force because the sting would pull more eaisly and it woud have less friction versus a rusty pulley that the ssting would be harder to pull and have more friction.,2
Pulley9-10-23_q7a1,Pulley9-10-23,q7a1,Pulley_Post_Y2,2,q7a2,because on a single movable puuley you puuly more sting to get to the set height versus a fixed pulley you pully less string to get to the set height and the more sting you pull the less applied force you apply.,2
Pulley9-10-23_q7b1,Pulley9-10-23,q7b1,Pulley_Post_Y2,1,q7b2,0,0
Pulley9-10-23_q9,Pulley9-10-23,q9,Pulley_Post_Y2,1,q9a,it takes more applied force to lift the box straight up than using a double compound pulley.,0
Pulley9-10-23_q10,Pulley9-10-23,q10,Pulley_Post_Y2,2,q10a,because a rusty pulley has more applied force and work is apploed force times distance pulled.,2
Pulley9-10-23_q11,Pulley9-10-23,q11,Pulley_Post_Y2,2,q11a,because the higher you lift the object the more string you will use and work is applied force x distace pulled.,1
Pulley9-10-23_q13,Pulley9-10-23,q13,Pulley_Post_Y2,4,q13a,because mechanical advantage = distance moved by distance pulled and a double compound pulley ueses more sting pulled.,2
Pulley9-10-23_q14,Pulley9-10-23,q14,Pulley_Post_Y2,2,q14a,because b use more string.,0
Pulley9-10-229_q3a,Pulley9-10-229,q3a,Pulley_Post_Y2,1,q3b,You would be moving the pulley more and the fixed pulley is more efficent.,0
Pulley9-10-229_q3c,Pulley9-10-229,q3c,Pulley_Post_Y2,2,q3d,The movalbe pulley takes less work than the fixed pulley.,1
Pulley9-10-229_q4,Pulley9-10-229,q4,Pulley_Post_Y2,1,q4a,THe oil on the pulley would reduce the friction which would cause less applied force.,2
Pulley9-10-229_q7a1,Pulley9-10-229,q7a1,Pulley_Post_Y2,2,q7a2,The movalbe pulley would slide up the rope when you go to pull it up.,1
Pulley9-10-229_q7b1,Pulley9-10-229,q7b1,Pulley_Post_Y2,1,q7b2,You would be pulling the string for a longer distance.,0
Pulley9-10-229_q9,Pulley9-10-229,q9,Pulley_Post_Y2,1,q9a,The work would be less but the distance would be longer.,0
Pulley9-10-229_q10,Pulley9-10-229,q10,Pulley_Post_Y2,1,q10a,THe oil on the fixed pulley would make it so the friction would go done.,0
Pulley9-10-229_q11,Pulley9-10-229,q11,Pulley_Post_Y2,2,q11a,He is lifting the box up for a longer distance.,1
Pulley9-10-229_q13,Pulley9-10-229,q13,Pulley_Post_Y2,4,q13a,Our group tested all of those pulley systems and found out that the triple compound was the best. But that is not on there so it would be double compound.,1
Pulley9-10-229_q14,Pulley9-10-229,q14,Pulley_Post_Y2,2,q14a,The double fixed has more pulleys than the single fixed pulley.,0
Pulley9-10-228_q3a,Pulley9-10-228,q3a,Pulley_Post_Y2,1,q3b,The distance you would need to pull a movable pulley would be greater than using a Fixed pully and pulling straight up.,1
Pulley9-10-228_q3c,Pulley9-10-228,q3c,Pulley_Post_Y2,1,q3d,"In our experiments we learned that the single fixed pully requires the less applied force, and the movable requires more needed force to complete a task.",0
Pulley9-10-228_q4,Pulley9-10-228,q4,Pulley_Post_Y2,1,q4a,"With the oiled pulley, the oil creats less friction, and we learned on Compass research that the less friction a Simple Machine has, the less force is needed to pull an object.",2
Pulley9-10-228_q7a1,Pulley9-10-228,q7a1,Pulley_Post_Y2,1,q7a2,"In our experiments we learned that the single fixed pully requires the less applied force, and the movable requires more needed force to complete a task.",0
Pulley9-10-228_q7b1,Pulley9-10-228,q7b1,Pulley_Post_Y2,4,q7b2,I don't know the formula for Work so I don't have the required information.,0
Pulley9-10-228_q9,Pulley9-10-228,q9,Pulley_Post_Y2,2,q9a,The needed fore for the pully shown above would be a lot more than just lifting it straight up.,0
Pulley9-10-228_q10,Pulley9-10-228,q10,Pulley_Post_Y2,4,q10a,I don't know the formula for Work so I don't have the required information.,0
Pulley9-10-228_q11,Pulley9-10-228,q11,Pulley_Post_Y2,4,q11a,I don't know the formula for Work so I don't have the required information.,0
Pulley9-10-228_q13,Pulley9-10-228,q13,Pulley_Post_Y2,1,q13a,The fourmula for MA is ditance string is pulled X distance object moved.  In the single fixed pulley you pull the less of the other 3.,0
Pulley9-10-228_q14,Pulley9-10-228,q14,Pulley_Post_Y2,1,q14a,The fourmula for MA is ditance string is pulled X distance object moved.  In the single fixed pulley you pull the less force.,0
Pulley9-10-227_q3a,Pulley9-10-227,q3a,Pulley_Post_Y2,1,q3b,Because you would end up bringing more of the string up,1
Pulley9-10-227_q3c,Pulley9-10-227,q3c,Pulley_Post_Y2,1,q3d,you use a lot more string and single movable pulleys dont really reduce force much,0
Pulley9-10-227_q4,Pulley9-10-227,q4,Pulley_Post_Y2,1,q4a,"The rust will create more friction, and the well oiled pulley will reduce friction becuase it will turn smoother",2
Pulley9-10-227_q7a1,Pulley9-10-227,q7a1,Pulley_Post_Y2,1,q7a2,The pulley moves with it so you technically lift the watermelon and the pulley,0
Pulley9-10-227_q7b1,Pulley9-10-227,q7b1,Pulley_Post_Y2,1,q7b2,0,0
Pulley9-10-227_q9,Pulley9-10-227,q9,Pulley_Post_Y2,1,q9a,she has to move her full body when mary only has to use one hand,0
Pulley9-10-227_q10,Pulley9-10-227,q10,Pulley_Post_Y2,1,q10a,"The thing never said ingnore friction, so when you add friction it makes you have to do a lot more work, and with friction, a rusty pulley that need to be oiled wont run as smooth so it will create more work for you to do, and add a lot more friction compared to a well oiled pulley",2
Pulley9-10-227_q11,Pulley9-10-227,q11,Pulley_Post_Y2,2,q11a,he had to pull the string further to get the box to rise to a height of 2 meters,1
Pulley9-10-227_q13,Pulley9-10-227,q13,Pulley_Post_Y2,4,q13a,you have a lot more string and wont have to pull the string as far to lift the box to the height that you want it at,0
Pulley9-10-227_q14,Pulley9-10-227,q14,Pulley_Post_Y2,2,q14a,"again, you have more string",0
Pulley9-10-226_q3a,Pulley9-10-226,q3a,Pulley_Post_Y2,3,q3b,"its still a single pulley, so the distance pulled is the same",0
Pulley9-10-226_q3c,Pulley9-10-226,q3c,Pulley_Post_Y2,2,q3d,your pulling the load up with you instead of working against the load ,1
Pulley9-10-226_q4,Pulley9-10-226,q4,Pulley_Post_Y2,1,q4a,friction increases the amount of force needed because friction is a force that resists the motion that you are doing,2
Pulley9-10-226_q7a1,Pulley9-10-226,q7a1,Pulley_Post_Y2,2,q7a2,your working with the load instead of against it,1
Pulley9-10-226_q7b1,Pulley9-10-226,q7b1,Pulley_Post_Y2,2,q7b2,"the less force you use and the distance stays the same, then the work will go down",0
Pulley9-10-226_q9,Pulley9-10-226,q9,Pulley_Post_Y2,3,q9a,"the distance that Jane is lifting is less, but the force is more. Mary is pulling a farther distance, but using less force. if force goes down and distance goes up, then work stays the same and vice versa.",2
Pulley9-10-226_q10,Pulley9-10-226,q10,Pulley_Post_Y2,2,q10a,you're using more force to overcome friction than you would if you had no friction,2
Pulley9-10-226_q11,Pulley9-10-226,q11,Pulley_Post_Y2,2,q11a,"the force never changed, but the distance he pulled was greater, therefore, the work increased",2
Pulley9-10-226_q13,Pulley9-10-226,q13,Pulley_Post_Y2,4,q13a,"the more pulleys you have in a system, the greater your MA",1
Pulley9-10-226_q14,Pulley9-10-226,q14,Pulley_Post_Y2,3,q14a,you only got more MA in a compound pulley system,1
Pulley9-10-225_q3a,Pulley9-10-225,q3a,Pulley_Post_Y2,1,q3b,more pulleys means a longer distance,1
Pulley9-10-225_q3c,Pulley9-10-225,q3c,Pulley_Post_Y2,2,q3d,u have an extra pulley,0
Pulley9-10-225_q4,Pulley9-10-225,q4,Pulley_Post_Y2,1,q4a,will make easier to pull,1
Pulley9-10-225_q7a1,Pulley9-10-225,q7a1,Pulley_Post_Y2,2,q7a2,the friction was taken away,0
Pulley9-10-225_q7b1,Pulley9-10-225,q7b1,Pulley_Post_Y2,2,q7b2,was less friction which means less work,0
Pulley9-10-225_q9,Pulley9-10-225,q9,Pulley_Post_Y2,1,q9a,janes using her hand instead of pulleys,0
Pulley9-10-225_q10,Pulley9-10-225,q10,Pulley_Post_Y2,1,q10a,oiled will make slippreir which would make easier,1
Pulley9-10-225_q11,Pulley9-10-225,q11,Pulley_Post_Y2,3,q11a,work stays the same distance changes,0
Pulley9-10-225_q13,Pulley9-10-225,q13,Pulley_Post_Y2,3,q13a,easier to manage,0
Pulley9-10-225_q14,Pulley9-10-225,q14,Pulley_Post_Y2,1,q14a,less work to do.,0
Pulley9-10-224_q3a,Pulley9-10-224,q3a,Pulley_Post_Y2,3,q3b,The distance from the ground and the tree house is still the same. ,0
Pulley9-10-224_q3c,Pulley9-10-224,q3c,Pulley_Post_Y2,2,q3d,Fixed pulleys don't reduce the amount of work but movable pulleys do.,1
Pulley9-10-224_q4,Pulley9-10-224,q4,Pulley_Post_Y2,1,q4a,If the pulley is oiled then it will move smoother creating less applied force. If there is less applied force than there is less work.,1
Pulley9-10-224_q7a1,Pulley9-10-224,q7a1,Pulley_Post_Y2,2,q7a2,"Fixed pulleys don't reduce the amount of work, but movable pulleys move smoother and easier so it creates less work. (less applied force)",1
Pulley9-10-224_q7b1,Pulley9-10-224,q7b1,Pulley_Post_Y2,2,q7b2,If force goes down then so does work. F*D=W,0
Pulley9-10-224_q9,Pulley9-10-224,q9,Pulley_Post_Y2,1,q9a,When using a pulley it creates less work than lifting it with your hands straight up.,0
Pulley9-10-224_q10,Pulley9-10-224,q10,Pulley_Post_Y2,1,q10a,The string would run throught the pulley smoother if it was well-oiled.,0
Pulley9-10-224_q11,Pulley9-10-224,q11,Pulley_Post_Y2,3,q11a,By pulling the string of the pulley you only get one measurement of force in a experiment. The measurment doesn't change through out the whole distance.,0
Pulley9-10-224_q13,Pulley9-10-224,q13,Pulley_Post_Y2,1,q13a,Force goes up and MA goes up.,0
Pulley9-10-224_q14,Pulley9-10-224,q14,Pulley_Post_Y2,1,q14a,Force goes up MA goes up.,0
Pulley9-10-223_q3a,Pulley9-10-223,q3a,Pulley_Post_Y2,1,q3b,Becase the force goes down but the distance you had to pull the object went up,2
Pulley9-10-223_q3c,Pulley9-10-223,q3c,Pulley_Post_Y2,2,q3d,Because the further you pull the less fore there should be.,2
Pulley9-10-223_q4,Pulley9-10-223,q4,Pulley_Post_Y2,1,q4a,Because that pulley will have less friction which should help make force go down,2
Pulley9-10-223_q7a1,Pulley9-10-223,q7a1,Pulley_Post_Y2,2,q7a2,because for a compound pulley the weight is being spread out more on the pulley then the single fixed      ,2
Pulley9-10-223_q7b1,Pulley9-10-223,q7b1,Pulley_Post_Y2,2,q7b2,because with less force then it is taking less work to lift the object,0
Pulley9-10-223_q9,Pulley9-10-223,q9,Pulley_Post_Y2,1,q9a,Jane is doing more work because she has to use all of that force to lift it but with the pulley you are reducing they amount of force needed to lift the object,0
Pulley9-10-223_q10,Pulley9-10-223,q10,Pulley_Post_Y2,2,q10a,because there is more friction on the rusty pulley so that is causing more force to lift the object,2
Pulley9-10-223_q11,Pulley9-10-223,q11,Pulley_Post_Y2,2,q11a,he did more work because he had to lift the box further up,1
Pulley9-10-223_q13,Pulley9-10-223,q13,Pulley_Post_Y2,4,q13a,because with that one you are using the least amount of force so with less force the more MA it has,1
Pulley9-10-223_q14,Pulley9-10-223,q14,Pulley_Post_Y2,2,q14a,because there are more pulleys on b so the force is spread out more,0
Pulley9-10-222_q3a,Pulley9-10-222,q3a,Pulley_Post_Y2,1,q3b,A single fixed pulley is using more applied force.,1
Pulley9-10-222_q3c,Pulley9-10-222,q3c,Pulley_Post_Y2,1,q3d,Same answer as 3b.,0
Pulley9-10-222_q4,Pulley9-10-222,q4,Pulley_Post_Y2,1,q4a,A well-oiled pulley will glide eaily to lift up the thing.,1
Pulley9-10-222_q7a1,Pulley9-10-222,q7a1,Pulley_Post_Y2,1,q7a2,A single movable pulley will not be able to lift up a watermelon.,0
Pulley9-10-222_q7b1,Pulley9-10-222,q7b1,Pulley_Post_Y2,1,q7b2,The work will increase because you are picking up a heavy watermelon.,0
Pulley9-10-222_q9,Pulley9-10-222,q9,Pulley_Post_Y2,1,q9a,Jane is lifting it straight up when using a pulley uses less applied force.,0
Pulley9-10-222_q10,Pulley9-10-222,q10,Pulley_Post_Y2,2,q10a,A rusty pulley is using more work so it doesn't glide on it.,1
Pulley9-10-222_q11,Pulley9-10-222,q11,Pulley_Post_Y2,2,q11a,He is liting it up a higher height.,1
Pulley9-10-222_q13,Pulley9-10-222,q13,Pulley_Post_Y2,1,q13a,Because you are using more work.,0
Pulley9-10-222_q14,Pulley9-10-222,q14,Pulley_Post_Y2,2,q14a,THere are more pulley wheels.,0
Pulley9-10-221_q3a,Pulley9-10-221,q3a,Pulley_Post_Y2,3,q3b,They are both pulleys,0
Pulley9-10-221_q3c,Pulley9-10-221,q3c,Pulley_Post_Y2,2,q3d,a single moveble pulley makes the applied force go down more than a single fixed,1
Pulley9-10-221_q4,Pulley9-10-221,q4,Pulley_Post_Y2,1,q4a,it will create less friction then creating less applied force,2
Pulley9-10-221_q7a1,Pulley9-10-221,q7a1,Pulley_Post_Y2,2,q7a2,a single movable pulley makes the applied force go down more than a single fixed pulley does,1
Pulley9-10-221_q7b1,Pulley9-10-221,q7b1,Pulley_Post_Y2,3,q7b2,no matter what kind of simple machine you use the amount of work will always stay the same as it would if you lifted the load straight up,1
Pulley9-10-221_q9,Pulley9-10-221,q9,Pulley_Post_Y2,3,q9a,No matter what kind of simple machine you use you will always have the same amount of applied force as if you were to lift your load straight up off the ground,0
Pulley9-10-221_q10,Pulley9-10-221,q10,Pulley_Post_Y2,2,q10a,"it would require more work because it would create more friction then creating a bigger applied force, then creating a bigger amount of work",2
Pulley9-10-221_q11,Pulley9-10-221,q11,Pulley_Post_Y2,2,q11a,"When he is lifting the load to two meters he is lifting a greater distance, so his ma goes up, meaning applied force goes down. But work would still be bigger because he is lifting it further",2
Pulley9-10-221_q13,Pulley9-10-221,q13,Pulley_Post_Y2,4,q13a,The mechanical advantage would be greater with a double compound pulley because there is a greater distance and there are more strings,2
Pulley9-10-221_q14,Pulley9-10-221,q14,Pulley_Post_Y2,2,q14a,ma is greater because the length of the string is greater,0
Pulley9-10-220_q3a,Pulley9-10-220,q3a,Pulley_Post_Y2,2,q3b,we dont know how big the water melon is.,0
Pulley9-10-220_q3c,Pulley9-10-220,q3c,Pulley_Post_Y2,1,q3d,if it was small it would work.,0
Pulley9-10-220_q4,Pulley9-10-220,q4,Pulley_Post_Y2,1,q4a,it will work easyier.,1
Pulley9-10-220_q7a1,Pulley9-10-220,q7a1,Pulley_Post_Y2,1,q7a2,it will move easyier.  ,0
Pulley9-10-220_q7b1,Pulley9-10-220,q7b1,Pulley_Post_Y2,4,q7b2,dont know,0
Pulley9-10-220_q9,Pulley9-10-220,q9,Pulley_Post_Y2,2,q9a,because she has to lift the box and measure it.,0
Pulley9-10-220_q10,Pulley9-10-220,q10,Pulley_Post_Y2,1,q10a,it will work better.,0
Pulley9-10-220_q11,Pulley9-10-220,q11,Pulley_Post_Y2,2,q11a,because hes lifting the box 2 more meters than the first box.,1
Pulley9-10-220_q13,Pulley9-10-220,q13,Pulley_Post_Y2,3,q13a,its a pulley that can move by its self.,0
Pulley9-10-220_q14,Pulley9-10-220,q14,Pulley_Post_Y2,2,q14a,because it has two pulleys.,0
Pulley9-10-22_q3a,Pulley9-10-22,q3a,Pulley_Post_Y2,2,q3b,"Only the rope moves in a fixed, but in a movable, both the string and the pully move. So then that would create less distance because the MA is also lower.",0
Pulley9-10-22_q3c,Pulley9-10-22,q3c,Pulley_Post_Y2,2,q3d,"Since you are using less work when using a movable pulley,rather than a fixed, it will also be less force for the pulley.  ",1
Pulley9-10-22_q4,Pulley9-10-22,q4,Pulley_Post_Y2,1,q4a,"If the pulley is well oiled, then there is less force creating less work. A rusty pulley would have a lot more friction which would create more work and force.",2
Pulley9-10-22_q7a1,Pulley9-10-22,q7a1,Pulley_Post_Y2,2,q7a2,The fixed creates more force and work rather than the movable pulley.,1
Pulley9-10-22_q7b1,Pulley9-10-22,q7b1,Pulley_Post_Y2,2,q7b2,"They are lifting the object to the same height, but using the movable pulley causes there to be less force than the fixed pulley, so F*D=W.",0
Pulley9-10-22_q9,Pulley9-10-22,q9,Pulley_Post_Y2,1,q9a,"Jane is going to the same distance as Mary, except that Jane has more force since she is pulled th object straight up.",0
Pulley9-10-22_q10,Pulley9-10-22,q10,Pulley_Post_Y2,2,q10a,"F*D=W so if more friction is added, there is more force. and since the distance is the same, the rusted pulley would be more because there is more force.",2
Pulley9-10-22_q11,Pulley9-10-22,q11,Pulley_Post_Y2,2,q11a,Jacob did double the work on the second lifting because he went twice the distance.,1
Pulley9-10-22_q13,Pulley9-10-22,q13,Pulley_Post_Y2,3,q13a,"Because in all the othert trials, there is more work being done, so there is less mechanical advantage.",0
Pulley9-10-22_q14,Pulley9-10-22,q14,Pulley_Post_Y2,1,q14a,Pulley B has to be pulled further than pulley A.,0
Pulley9-10-219_q3a,Pulley9-10-219,q3a,Pulley_Post_Y2,4,q3b,not enough information.,0
Pulley9-10-219_q3c,Pulley9-10-219,q3c,Pulley_Post_Y2,4,q3d,not enough information.,0
